地區,年,週,max_temp,min_temp,average_temp
新北,2010,15,23.485714285714288,16.42857142857143,19.85059523809524
新北,2010,16,27.014285714285716,18.95714285714286,22.416071428571428
新北,2010,17,27.17142857142857,18.257142857142856,22.434523809523814
新北,2010,18,28.628571428571426,21.828571428571426,25.075
新北,2010,19,25.857142857142854,20.714285714285715,23.033928571428568
新北,2010,20,31.97142857142857,23.985714285714284,27.735714285714284
新北,2010,21,28.514285714285712,22.185714285714287,25.300595238095237
新北,2010,22,25.599999999999998,20.485714285714288,22.76190476190476
新北,2010,23,28.057142857142853,22.314285714285717,24.756547619047613
新北,2010,24,31.128571428571433,24.64285714285714,27.675595238095237
新北,2010,25,32.22857142857143,24.571428571428573,27.33095238095238
新北,2010,26,34.32857142857143,26.1,30.08511904761905
新北,2010,27,35.4,27.3,31.135119047619046
新北,2010,28,33.94285714285714,25.742857142857144,29.137500000000006
新北,2010,29,34.05714285714286,26.62857142857143,29.555357142857144
新北,2010,30,33.65714285714286,25.599999999999998,28.82202380952381
新北,2010,31,34.71428571428571,26.97142857142857,30.521428571428572
新北,2010,32,34.971428571428575,26.442857142857147,29.90297619047619
新北,2010,33,34.08571428571429,26.5,29.79047619047619
新北,2010,34,34.15714285714286,26.185714285714287,29.644642857142856
新北,2010,35,31.514285714285712,25.114285714285717,27.893452380952372
新北,2010,36,33.18571428571429,25.871428571428574,28.925
新北,2010,37,32.7,25.114285714285717,28.34583333333333
新北,2010,38,32.77142857142857,24.6,28.079166666666662
新北,2010,39,32.67142857142857,25.21428571428571,28.23035714285714
新北,2010,40,26.885714285714283,23.328571428571426,24.792857142857144
新北,2010,41,29.61428571428571,24.457142857142856,26.5952380952381
新北,2010,42,26.95714285714286,23.11428571428571,24.794642857142858
新北,2010,43,21.22857142857143,17.857142857142858,19.34404761904762
新北,2010,44,23.2,19.985714285714288,21.502976190476193
新北,2010,45,25.014285714285716,19.042857142857144,21.875595238095237
新北,2010,46,23.071428571428573,18.971428571428568,20.682142857142857
新北,2010,47,22.3,18.071428571428573,19.835714285714285
新北,2010,48,24.599999999999998,18.61428571428571,21.21607142857143
新北,2010,49,21.88571428571429,13.357142857142858,17.47380952380952
新北,2010,50,19.957142857142856,12.785714285714288,15.936309523809523
新北,2010,51,20.02857142857143,13.428571428571429,16.407738095238095
新北,2010,52,19.05,9.6,13.909722222222223
新北,2011,1,15.97142857142857,11.857142857142856,13.905952380952382
新北,2011,2,14.171428571428574,10.214285714285714,11.995238095238095
新北,2011,3,17.428571428571427,13.242857142857142,15.207738095238094
新北,2011,4,15.028571428571427,12.642857142857142,13.776190476190477
新北,2011,5,19.542857142857144,12.285714285714286,15.575595238095238
新北,2011,6,20.271428571428572,13.857142857142858,16.363095238095237
新北,2011,7,16.685714285714287,12.842857142857142,14.324404761904763
新北,2011,8,22.014285714285712,15.042857142857144,18.11190476190476
新北,2011,9,19.099999999999998,13.414285714285715,15.758928571428571
新北,2011,10,17.885714285714283,13.342857142857143,15.305357142857144
新北,2011,11,21.614285714285717,14.785714285714286,17.944642857142856
新北,2011,12,16.357142857142858,12.785714285714286,14.613690476190476
新北,2011,13,23.185714285714283,14.457142857142857,18.611309523809524
新北,2011,14,23.571428571428566,15.928571428571429,19.20297619047619
新北,2011,15,25.35714285714286,18.157142857142855,21.455357142857142
新北,2011,16,25.857142857142858,16.400000000000002,20.788095238095234
新北,2011,17,29.057142857142853,20.37142857142857,24.33154761904762
新北,2011,18,28.128571428571433,21.58571428571429,24.104761904761897
新北,2011,19,29.371428571428574,22.014285714285712,25.464880952380952
新北,2011,20,27.88571428571429,21.7,24.538690476190474
新北,2011,21,26.157142857142855,20.8,23.31488095238095
新北,2011,22,31.242857142857144,22.685714285714287,26.39226190476191
新北,2011,23,34.285714285714285,25.37142857142857,29.310119047619043
新北,2011,24,34.457142857142856,26.057142857142857,29.60952380952381
新北,2011,25,33.5,25.485714285714288,29.055952380952384
新北,2011,26,32.8,24.62857142857143,27.935119047619047
新北,2011,27,34.18571428571429,25.585714285714285,29.570238095238093
新北,2011,28,32.542857142857144,24.95714285714286,27.70059523809524
新北,2011,29,34.58571428571428,26.185714285714283,29.820238095238096
新北,2011,30,34.31428571428571,26.028571428571432,29.758333333333333
新北,2011,31,34.81428571428571,26.157142857142855,29.913690476190478
新北,2011,32,33.357142857142854,25.37142857142857,28.275000000000002
新北,2011,33,34.885714285714286,26.428571428571427,30.25476190476191
新北,2011,34,34.0,25.814285714285717,29.229166666666668
新北,2011,35,32.44285714285714,25.14285714285714,28.044047619047614
新北,2011,36,33.02857142857143,24.52857142857143,28.438690476190477
新北,2011,37,32.71428571428571,24.957142857142856,28.160714285714285
新北,2011,38,27.54285714285714,23.614285714285717,25.034523809523808
新北,2011,39,30.21428571428572,25.171428571428574,27.285119047619048
新北,2011,40,25.900000000000002,22.5,23.967857142857145
新北,2011,41,29.228571428571428,23.6,25.648214285714285
新北,2011,42,26.185714285714287,22.114285714285717,23.750595238095237
新北,2011,43,26.11428571428571,20.842857142857145,23.06607142857143
新北,2011,44,28.599999999999998,23.300000000000004,25.620833333333334
新北,2011,45,22.842857142857145,20.557142857142857,21.5625
新北,2011,46,24.871428571428574,21.185714285714287,22.78452380952381
新北,2011,47,23.742857142857144,19.157142857142855,21.275595238095235
新北,2011,48,22.471428571428568,16.84285714285714,19.621428571428574
新北,2011,49,20.771428571428572,16.057142857142857,18.057142857142857
新北,2011,50,18.400000000000002,15.942857142857145,17.037499999999998
新北,2011,51,16.871428571428574,14.057142857142859,15.373214285714285
新北,2011,52,19.01666666666667,14.566666666666668,16.363194444444446
新北,2012,1,16.942857142857143,13.200000000000001,14.738690476190474
新北,2012,2,19.67142857142857,16.3,17.626785714285713
新北,2012,3,19.74285714285714,14.742857142857142,16.84940476190476
新北,2012,4,15.942857142857141,12.671428571428573,14.144642857142856
新北,2012,5,18.385714285714283,13.928571428571429,15.73095238095238
新北,2012,6,19.071428571428573,12.885714285714284,15.522619047619047
新北,2012,7,18.32857142857143,14.1,15.979761904761903
新北,2012,8,21.557142857142853,15.099999999999996,17.826190476190476
新北,2012,9,21.557142857142857,14.64285714285714,17.325
新北,2012,10,19.014285714285712,14.057142857142855,16.182738095238093
新北,2012,11,22.985714285714288,16.071428571428573,18.73452380952381
新北,2012,12,22.199999999999996,14.428571428571429,17.995833333333334
新北,2012,13,24.94285714285714,16.857142857142858,20.986309523809528
新北,2012,14,24.714285714285715,17.885714285714286,20.964285714285715
新北,2012,15,28.142857142857146,21.17142857142857,24.266071428571426
新北,2012,16,26.428571428571427,20.142857142857142,22.66071428571428
新北,2012,17,28.62857142857143,20.257142857142856,23.485119047619044
新北,2012,18,29.985714285714288,21.4,25.4672619047619
新北,2012,19,30.385714285714283,21.87142857142857,26.005357142857143
新北,2012,20,29.74285714285714,22.9,25.932738095238097
新北,2012,21,30.24285714285714,22.857142857142858,25.87440476190476
新北,2012,22,28.499999999999996,23.985714285714284,25.750595238095237
新北,2012,23,32.4,25.728571428571428,28.7375
新北,2012,24,30.385714285714293,24.142857142857142,26.91190476190476
新北,2012,25,30.45714285714286,24.54285714285714,26.950595238095243
新北,2012,26,34.114285714285714,26.285714285714285,29.51011904761905
新北,2012,27,34.385714285714286,26.242857142857144,29.979761904761904
新北,2012,28,35.94285714285714,26.557142857142857,30.886904761904763
新北,2012,29,34.48571428571428,26.95714285714286,30.404166666666665
新北,2012,30,34.31428571428572,26.97142857142857,30.172619047619047
新北,2012,31,30.87142857142857,25.64285714285714,27.694642857142863
新北,2012,32,34.3,26.17142857142857,29.385119047619046
新北,2012,33,34.25714285714286,26.0,29.502976190476193
新北,2012,34,33.228571428571435,26.385714285714283,29.24642857142857
新北,2012,35,32.457142857142856,25.02857142857143,28.00059523809524
新北,2012,36,33.84285714285714,25.47142857142857,29.30714285714286
新北,2012,37,30.6,24.271428571428572,27.155952380952385
新北,2012,38,29.38571428571429,22.542857142857144,25.783928571428568
新北,2012,39,27.685714285714287,23.2,25.18809523809524
新北,2012,40,27.71428571428572,20.771428571428572,23.967261904761905
新北,2012,41,26.87142857142857,20.414285714285715,23.457142857142856
新北,2012,42,27.928571428571423,19.54285714285714,23.24404761904762
新北,2012,43,29.257142857142856,22.328571428571426,25.308333333333334
新北,2012,44,25.085714285714285,20.571428571428573,22.49047619047619
新北,2012,45,25.457142857142856,19.62857142857143,22.185119047619047
新北,2012,46,24.27142857142857,18.97142857142857,21.225
新北,2012,47,24.257142857142856,18.742857142857144,21.155952380952385
新北,2012,48,20.3,16.728571428571428,18.373809523809523
新北,2012,49,19.485714285714288,15.72857142857143,17.433333333333334
新北,2012,50,22.442857142857147,16.1,18.76309523809524
新北,2012,51,20.442857142857143,14.185714285714285,16.932738095238097
新北,2012,52,21.485714285714288,14.628571428571432,18.045238095238094
新北,2013,1,17.314285714285713,13.657142857142858,15.248214285714287
新北,2013,2,18.185714285714287,15.042857142857144,16.554166666666667
新北,2013,3,19.8,12.114285714285714,15.599404761904763
新北,2013,4,20.47142857142857,15.314285714285715,17.45
新北,2013,5,22.87142857142857,13.928571428571429,18.33154761904762
新北,2013,6,21.32857142857143,15.400000000000002,18.229166666666664
新北,2013,7,20.914285714285715,15.571428571428571,17.93392857142857
新北,2013,8,20.914285714285715,15.514285714285714,17.98154761904762
新北,2013,9,22.442857142857147,15.62857142857143,18.42083333333333
新北,2013,10,25.45714285714286,14.2,19.319642857142856
新北,2013,11,23.228571428571424,15.714285714285712,19.21666666666667
新北,2013,12,26.8,19.085714285714285,22.97559523809524
新北,2013,13,21.314285714285713,17.271428571428572,18.908928571428568
新北,2013,14,22.857142857142858,17.15714285714286,19.723214285714285
新北,2013,15,20.371428571428574,16.17142857142857,18.13333333333333
新北,2013,16,26.37142857142857,18.914285714285715,22.538690476190474
新北,2013,17,25.685714285714287,19.24285714285714,22.144642857142852
新北,2013,18,26.071428571428573,19.12857142857143,22.61547619047619
新北,2013,19,28.871428571428574,22.771428571428572,25.10178571428571
新北,2013,20,29.842857142857145,23.414285714285715,26.16130952380953
新北,2013,21,30.0,24.014285714285712,26.63869047619048
新北,2013,22,34.642857142857146,25.742857142857144,29.77440476190476
新北,2013,23,32.028571428571425,25.25714285714286,28.257738095238096
新北,2013,24,31.4,24.95714285714286,27.57321428571429
新北,2013,25,33.91428571428571,26.414285714285715,29.478571428571428
新北,2013,26,34.7,26.400000000000002,30.389880952380956
新北,2013,27,35.214285714285715,25.785714285714285,29.516071428571426
新北,2013,28,33.642857142857146,24.87142857142857,28.547023809523807
新北,2013,29,32.91428571428572,25.957142857142856,29.160119047619048
新北,2013,30,34.02857142857143,25.914285714285715,29.28333333333333
新北,2013,31,34.957142857142856,25.771428571428572,29.93392857142857
新北,2013,32,35.385714285714286,27.1,30.989880952380954
新北,2013,33,33.82857142857143,25.785714285714285,29.04345238095238
新北,2013,34,31.942857142857147,25.0,27.650000000000002
新北,2013,35,30.642857142857142,24.628571428571426,27.59047619047619
新北,2013,36,31.857142857142858,23.442857142857147,27.333333333333332
新北,2013,37,34.32857142857143,26.0,29.671428571428567
新北,2013,38,30.17142857142857,25.599999999999998,27.554166666666667
新北,2013,39,30.58571428571429,25.11428571428571,27.464880952380952
新北,2013,40,26.785714285714285,22.928571428571427,24.619047619047613
新北,2013,41,28.828571428571426,23.78571428571428,26.132738095238093
新北,2013,42,27.042857142857144,21.828571428571426,24.09880952380953
新北,2013,43,24.071428571428566,19.557142857142857,21.535714285714285
新北,2013,44,27.75714285714286,21.942857142857143,24.320238095238096
新北,2013,45,27.314285714285713,22.571428571428573,24.502976190476193
新北,2013,46,23.271428571428576,19.085714285714285,20.95357142857143
新北,2013,47,23.685714285714287,17.571428571428573,20.214880952380955
新北,2013,48,20.2,13.414285714285713,16.6327380952381
新北,2013,49,23.02857142857143,15.3,18.826190476190476
新北,2013,50,19.32857142857143,16.599999999999998,18.04047619047619
新北,2013,51,16.22857142857143,13.442857142857145,14.683928571428572
新北,2013,52,14.957142857142857,12.114285714285716,13.433333333333334
新北,2014,1,20.714285714285715,14.142857142857142,17.308333333333334
新北,2014,2,20.24285714285714,13.499999999999998,16.41488095238095
新北,2014,3,17.642857142857146,12.085714285714285,14.772619047619045
新北,2014,4,19.228571428571428,10.542857142857143,14.635714285714286
新北,2014,5,25.12857142857143,14.285714285714286,18.85654761904762
新北,2014,6,19.24285714285714,14.828571428571427,16.669642857142858
新北,2014,7,13.87142857142857,10.485714285714286,12.101190476190478
新北,2014,8,19.900000000000002,12.2,15.67797619047619
新北,2014,9,23.728571428571428,16.071428571428573,19.03690476190476
新北,2014,10,15.700000000000001,13.328571428571427,14.588690476190477
新北,2014,11,19.857142857142858,14.485714285714284,16.77261904761905
新北,2014,12,23.071428571428573,15.4,19.025000000000002
新北,2014,13,28.185714285714283,19.099999999999998,23.364880952380954
新北,2014,14,22.7,17.485714285714288,19.68630952380952
新北,2014,15,27.72857142857143,19.7,23.035714285714285
新北,2014,16,28.02857142857143,20.685714285714287,23.719642857142855
新北,2014,17,26.071428571428577,20.928571428571427,23.013690476190476
新北,2014,18,25.271428571428572,20.699999999999996,22.649404761904766
新北,2014,19,25.257142857142856,19.571428571428573,22.423809523809528
新北,2014,20,30.98571428571429,23.942857142857143,26.961904761904755
新北,2014,21,28.08571428571429,22.285714285714285,24.836309523809522
新北,2014,22,31.071428571428573,25.428571428571427,27.71845238095238
新北,2014,23,30.371428571428574,24.75714285714286,27.065476190476193
新北,2014,24,29.214285714285715,24.785714285714285,26.666666666666668
新北,2014,25,33.15714285714286,26.442857142857143,28.976785714285718
新北,2014,26,32.857142857142854,26.02857142857143,29.167857142857144
新北,2014,27,34.628571428571426,26.24285714285714,29.950595238095236
新北,2014,28,34.885714285714286,27.057142857142853,30.809523809523814
新北,2014,29,35.08571428571428,26.400000000000002,30.254166666666666
新北,2014,30,33.55714285714286,26.128571428571433,29.316666666666663
新北,2014,31,35.21428571428571,26.842857142857145,30.463690476190475
新北,2014,32,34.1,27.271428571428572,30.16369047619048
新北,2014,33,33.89999999999999,26.7,29.72202380952381
新北,2014,34,33.75714285714285,25.12857142857143,28.66607142857143
新北,2014,35,34.857142857142854,26.228571428571428,29.939880952380953
新北,2014,36,34.95714285714286,27.0,30.546428571428574
新北,2014,37,34.42857142857143,26.54285714285714,29.902380952380952
新北,2014,38,35.642857142857146,27.642857142857142,30.88809523809524
新北,2014,39,31.657142857142855,24.85714285714286,27.38214285714286
新北,2014,40,29.528571428571432,23.7,26.281547619047615
新北,2014,41,26.21428571428571,22.257142857142856,24.0547619047619
新北,2014,42,26.528571428571432,20.157142857142855,23.069047619047616
新北,2014,43,28.685714285714287,22.099999999999998,24.839880952380952
新北,2014,44,28.357142857142858,21.928571428571434,24.92916666666667
新北,2014,45,24.2,19.95714285714286,21.750595238095237
新北,2014,46,22.428571428571427,18.885714285714283,20.527380952380952
新北,2014,47,24.557142857142853,18.414285714285715,21.45714285714286
新北,2014,48,27.84285714285715,20.400000000000002,23.559523809523807
新北,2014,49,20.442857142857143,14.700000000000001,17.149404761904766
新北,2014,50,18.714285714285715,15.400000000000002,16.811309523809523
新北,2014,51,17.357142857142858,13.400000000000002,15.214285714285714
新北,2014,52,18.58571428571429,14.442857142857141,16.270238095238096
新北,2015,1,19.785714285714285,11.557142857142855,15.027976190476192
新北,2015,2,19.271428571428572,14.014285714285714,16.344642857142855
新北,2015,3,19.142857142857142,14.942857142857141,16.939285714285713
新北,2015,4,20.857142857142858,12.385714285714286,16.181547619047617
新北,2015,5,18.328571428571426,14.785714285714288,16.48095238095238
新北,2015,6,17.271428571428572,12.742857142857142,14.762500000000001
新北,2015,7,20.04285714285714,11.9,15.719047619047618
新北,2015,8,22.599999999999998,16.485714285714288,18.773809523809522
新北,2015,9,21.95714285714286,15.957142857142856,18.291666666666664
新北,2015,10,19.171428571428574,14.7,16.692261904761903
新北,2015,11,20.457142857142856,14.057142857142859,16.85952380952381
新北,2015,12,26.557142857142857,20.185714285714287,22.765476190476193
新北,2015,13,20.52857142857143,14.857142857142858,17.708333333333336
新北,2015,14,31.300000000000004,21.814285714285713,25.97678571428571
新北,2015,15,20.728571428571428,16.52857142857143,18.65
新北,2015,16,27.314285714285713,16.971428571428568,21.798214285714288
新北,2015,17,25.814285714285717,19.642857142857142,22.47202380952381
新北,2015,18,29.98571428571429,22.614285714285717,25.839285714285715
新北,2015,19,27.185714285714287,21.385714285714283,23.83452380952381
新北,2015,20,31.257142857142856,23.300000000000004,26.922619047619044
新北,2015,21,28.11428571428571,23.38571428571429,25.57440476190476
新北,2015,22,30.84285714285715,24.7,27.625
新北,2015,23,32.49999999999999,26.04285714285714,28.65
新北,2015,24,34.34285714285715,26.085714285714285,29.933928571428567
新北,2015,25,34.74285714285714,26.38571428571429,30.111309523809524
新北,2015,26,34.55714285714286,26.12857142857143,29.832738095238103
新北,2015,27,34.91428571428572,27.314285714285713,31.007738095238093
新北,2015,28,33.285714285714285,27.21428571428571,30.089880952380952
新北,2015,29,34.214285714285715,26.257142857142856,30.065476190476197
新北,2015,30,34.91428571428571,25.928571428571427,29.505357142857147
新北,2015,31,34.32857142857143,24.400000000000002,28.343452380952385
新北,2015,32,32.385714285714286,25.271428571428572,28.64761904761905
新北,2015,33,34.142857142857146,25.785714285714285,28.990476190476187
新北,2015,34,33.05714285714286,26.728571428571428,29.32202380952381
新北,2015,35,30.085714285714285,24.8,26.77797619047619
新北,2015,36,31.814285714285713,25.085714285714285,27.878571428571423
新北,2015,37,30.371428571428567,23.8,26.648809523809526
新北,2015,38,30.885714285714283,24.12857142857143,26.857142857142858
新北,2015,39,29.8,24.37142857142857,26.907738095238095
新北,2015,40,31.557142857142853,24.957142857142856,27.99166666666667
新北,2015,41,28.2,23.771428571428572,25.58095238095238
新北,2015,42,26.271428571428572,21.728571428571428,23.64702380952381
新北,2015,43,26.6,23.17142857142857,24.755357142857143
新北,2015,44,27.785714285714285,22.557142857142853,24.592857142857138
新北,2015,45,28.642857142857142,22.314285714285717,24.99047619047619
新北,2015,46,25.914285714285715,21.414285714285715,23.307142857142857
新北,2015,47,29.17142857142857,22.871428571428567,25.338690476190475
新北,2015,48,23.4,17.085714285714285,20.21607142857143
新北,2015,49,22.028571428571432,18.0,19.830357142857142
新北,2015,50,21.971428571428568,18.285714285714285,19.833928571428572
新北,2015,51,19.285714285714285,14.971428571428573,17.117261904761907
新北,2015,52,23.22857142857143,17.485714285714288,19.99345238095238
新北,2015,53,18.97142857142857,16.28571428571429,17.520238095238096
新北,2016,1,20.95714285714286,16.72857142857143,18.599999999999998
新北,2016,2,17.54285714285714,14.385714285714286,16.083333333333336
新北,2016,3,14.914285714285715,11.299999999999999,12.946428571428571
新北,2016,4,18.22857142857143,13.014285714285716,15.495833333333334
新北,2016,5,15.85714285714286,11.157142857142855,13.289285714285715
新北,2016,6,24.400000000000002,11.757142857142854,17.488095238095237
新北,2016,7,15.714285714285714,12.557142857142855,14.089880952380954
新北,2016,8,17.45714285714286,13.742857142857142,15.172023809523807
新北,2016,9,23.900000000000002,14.571428571428571,18.53154761904762
新北,2016,10,20.04285714285714,14.714285714285714,16.98690476190476
新北,2016,11,18.714285714285715,15.814285714285713,17.279166666666665
新北,2016,12,17.44285714285714,12.785714285714286,15.177976190476192
新北,2016,13,25.38571428571429,15.485714285714284,20.18095238095238
新北,2016,14,29.371428571428574,21.37142857142857,24.29642857142857
新北,2016,15,24.642857142857146,20.185714285714283,22.220238095238095
新北,2016,16,28.74285714285715,21.071428571428573,24.52619047619047
新北,2016,17,28.571428571428573,21.214285714285715,24.101190476190474
新北,2016,18,32.285714285714285,23.9,27.608333333333338
新北,2016,19,30.75714285714286,23.62857142857143,26.801785714285717
新北,2016,20,27.014285714285712,21.7,24.096428571428564
新北,2016,21,32.1,25.157142857142855,27.927976190476194
新北,2016,22,34.371428571428574,26.585714285714285,30.052380952380958
新北,2016,23,31.300000000000004,24.800000000000004,27.26071428571428
新北,2016,24,33.27142857142857,24.62857142857143,28.491666666666667
新北,2016,25,35.07142857142857,26.414285714285715,30.03392857142857
新北,2016,26,34.32857142857143,25.1,28.642261904761902
新北,2016,27,33.542857142857144,26.742857142857144,29.672023809523807
新北,2016,28,35.0,26.428571428571427,30.069047619047616
新北,2016,29,34.91428571428572,25.54285714285714,29.35059523809524
新北,2016,30,35.785714285714285,26.88571428571428,31.124404761904767
新北,2016,31,34.24285714285715,26.928571428571423,30.174404761904757
新北,2016,32,33.54285714285714,26.514285714285712,29.586309523809526
新北,2016,33,34.11428571428572,26.314285714285713,29.501785714285713
新北,2016,34,33.7,25.814285714285713,29.508928571428566
新北,2016,35,32.81428571428571,25.27142857142857,28.595833333333324
新北,2016,36,31.842857142857138,25.942857142857147,28.336904761904766
新北,2016,37,30.671428571428578,25.071428571428573,27.429166666666667
新北,2016,38,29.4,24.314285714285717,26.557142857142853
新北,2016,39,32.17142857142857,25.614285714285717,28.30178571428571
新北,2016,40,29.928571428571423,24.557142857142857,26.830952380952375
新北,2016,41,27.185714285714287,23.800000000000004,25.282142857142862
新北,2016,42,32.18571428571429,26.75714285714286,28.883928571428573
新北,2016,43,29.442857142857143,24.114285714285717,26.422619047619047
新北,2016,44,25.2,20.25714285714286,22.39166666666667
新北,2016,45,25.87142857142857,19.91428571428571,22.4375
新北,2016,46,28.8,21.314285714285717,24.402380952380952
新北,2016,47,23.12857142857143,19.328571428571426,21.127976190476193
新北,2016,48,23.32857142857143,19.599999999999998,21.179166666666667
新北,2016,49,22.128571428571426,19.585714285714285,20.64761904761905
新北,2016,50,21.5,15.171428571428573,18.268452380952375
新北,2016,51,25.62857142857143,18.142857142857142,21.547619047619044
新北,2016,52,21.785714285714285,15.814285714285717,18.689880952380953
新北,2017,1,24.52857142857143,18.88571428571429,21.45952380952381
新北,2017,2,18.814285714285713,15.9,17.170238095238094
新北,2017,3,19.071428571428573,14.700000000000001,16.545238095238094
新北,2017,4,20.300000000000004,14.414285714285713,16.972619047619048
新北,2017,5,20.7,15.457142857142859,17.79642857142857
新北,2017,6,16.914285714285715,13.299999999999999,14.69345238095238
新北,2017,7,23.942857142857147,14.985714285714286,18.57559523809524
新北,2017,8,18.857142857142858,14.285714285714288,16.510119047619046
新北,2017,9,19.228571428571428,14.157142857142858,16.488690476190477
新北,2017,10,19.5,15.214285714285714,16.961309523809526
新北,2017,11,19.957142857142856,15.4,17.489880952380954
新北,2017,12,22.2,16.28571428571429,18.788095238095234
新北,2017,13,25.0,13.514285714285716,19.088690476190475
新北,2017,14,28.142857142857146,18.342857142857145,23.038095238095234
新北,2017,15,26.357142857142858,19.12857142857143,22.347619047619048
新北,2017,16,27.157142857142855,20.900000000000002,23.776785714285715
新北,2017,17,25.771428571428572,17.3,21.419047619047614
新北,2017,18,29.385714285714283,22.37142857142857,25.327380952380953
新北,2017,19,30.414285714285715,23.357142857142858,26.726190476190478
新北,2017,20,27.728571428571428,21.95714285714286,24.526785714285715
新北,2017,21,27.75714285714286,22.542857142857144,24.974404761904765
新北,2017,22,30.37142857142857,24.32857142857143,26.866071428571427
新北,2017,23,33.57142857142857,25.728571428571428,29.161309523809525
新北,2017,24,28.328571428571426,23.400000000000002,25.102976190476195
新北,2017,25,33.44285714285714,25.38571428571429,29.160119047619045
新北,2017,26,34.628571428571426,25.742857142857144,29.17083333333333
新北,2017,27,34.22857142857143,25.357142857142858,28.559523809523807
新北,2017,28,34.5,26.314285714285713,29.711309523809522
新北,2017,29,35.65714285714286,26.957142857142856,31.03988095238096
新北,2017,30,34.65714285714286,27.071428571428566,30.110119047619044
新北,2017,31,34.028571428571425,26.342857142857145,29.635119047619046
新北,2017,32,36.44285714285714,28.128571428571433,31.763095238095236
新北,2017,33,35.642857142857146,27.142857142857142,30.917857142857144
新北,2017,34,33.94285714285714,27.099999999999998,30.275000000000002
新北,2017,35,31.699999999999996,26.52857142857143,28.87916666666667
新北,2017,36,33.15714285714286,26.714285714285715,29.518452380952375
新北,2017,37,31.957142857142856,25.1,28.307142857142853
新北,2017,38,34.871428571428574,25.842857142857138,29.89404761904762
新北,2017,39,34.800000000000004,26.742857142857144,30.30238095238095
新北,2017,40,31.38571428571429,26.142857142857142,28.32440476190476
新北,2017,41,29.47142857142857,25.685714285714287,27.365476190476187
新北,2017,42,26.171428571428574,22.214285714285715,24.09345238095238
新北,2017,43,25.12857142857143,19.885714285714283,22.20297619047619
新北,2017,44,24.67142857142857,19.485714285714288,21.779761904761905
新北,2017,45,27.17142857142857,22.014285714285712,24.305357142857144
新北,2017,46,25.285714285714285,20.75714285714286,22.69940476190476
新北,2017,47,20.557142857142857,17.685714285714287,19.032738095238095
新北,2017,48,25.016666666666666,19.71666666666667,22.352777777777774
新北,2017,49,18.27142857142857,14.757142857142858,16.476785714285715
新北,2017,50,19.157142857142862,15.985714285714286,17.56488095238095
新北,2017,51,20.0,14.557142857142859,17.064285714285713
新北,2017,52,20.685714285714283,17.014285714285712,18.260714285714283
臺中,2009,53,20.933333333333334,14.0,16.965277777777775
臺中,2010,1,20.24285714285714,13.357142857142858,16.07202380952381
臺中,2010,2,20.400000000000002,9.62857142857143,14.426190476190476
臺中,2010,3,22.8,15.228571428571428,18.671428571428574
臺中,2010,4,24.357142857142858,16.15714285714286,19.46845238095238
臺中,2010,5,22.300000000000004,16.542857142857144,18.72738095238095
臺中,2010,6,24.857142857142858,16.228571428571428,19.745238095238097
臺中,2010,7,16.485714285714288,11.314285714285715,13.523214285714285
臺中,2010,8,26.514285714285716,17.5,21.8125
臺中,2010,9,27.7,20.08571428571429,23.551190476190474
臺中,2010,10,22.742857142857144,13.985714285714284,17.923809523809524
臺中,2010,11,26.800000000000004,18.814285714285713,22.16785714285714
臺中,2010,12,25.614285714285717,16.914285714285715,20.61190476190476
臺中,2010,13,25.728571428571428,17.142857142857142,21.385119047619046
臺中,2010,14,25.314285714285713,18.214285714285715,21.13452380952381
臺中,2010,15,25.685714285714283,17.842857142857145,21.485714285714288
臺中,2010,16,27.8,19.985714285714284,23.369047619047617
臺中,2010,17,27.3,20.099999999999998,23.243452380952384
臺中,2010,18,29.685714285714287,23.38571428571429,26.3
臺中,2010,19,29.52857142857143,22.6,25.484523809523807
臺中,2010,20,32.24285714285714,25.1,28.223214285714285
臺中,2010,21,30.54285714285714,24.228571428571428,27.2547619047619
臺中,2010,22,28.457142857142856,22.37142857142857,24.91904761904762
臺中,2010,23,29.542857142857144,24.414285714285715,26.53511904761905
臺中,2010,24,31.485714285714284,26.257142857142856,28.678571428571427
臺中,2010,25,31.814285714285713,24.942857142857143,27.46845238095238
臺中,2010,26,33.628571428571426,26.97142857142857,29.892261904761906
臺中,2010,27,33.957142857142856,28.271428571428572,30.71011904761905
臺中,2010,28,33.25714285714286,25.485714285714288,29.13154761904762
臺中,2010,29,32.74285714285715,25.3,28.483333333333338
臺中,2010,30,30.585714285714285,25.099999999999998,27.504761904761903
臺中,2010,31,33.7,26.342857142857145,29.557142857142857
臺中,2010,32,33.65714285714286,26.014285714285712,29.425
臺中,2010,33,32.74285714285714,25.47142857142857,28.6577380952381
臺中,2010,34,32.91428571428572,25.042857142857144,28.176190476190474
臺中,2010,35,31.77142857142857,24.914285714285718,27.71309523809524
臺中,2010,36,32.24285714285715,25.5,28.073809523809523
臺中,2010,37,31.8,25.514285714285712,28.43273809523809
臺中,2010,38,31.485714285714288,24.12857142857143,27.75714285714286
臺中,2010,39,31.757142857142856,25.400000000000002,28.399404761904766
臺中,2010,40,30.27142857142857,24.014285714285716,26.662499999999998
臺中,2010,41,31.32857142857143,25.057142857142857,27.664285714285718
臺中,2010,42,29.914285714285715,24.542857142857144,26.71845238095238
臺中,2010,43,25.699999999999996,19.014285714285712,21.581547619047615
臺中,2010,44,26.157142857142862,19.385714285714283,22.37619047619048
